neuron,image_number,image,var_type,Area,Mean,X,Y,Feret,MinFeret,AR,skeleton_axon_pixels,image_axon_length_um
STR,01,STR_01,varicosities,17,87.3,856.3,561.4,9.8,3,4.2,4459,923.1884057971014
STR,01,STR_01,varicosities,10,79.3,650.7,562.5,4.5,3,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,6,92.5,83.3,563.7,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,49,167.3,871.5,565.6,12.6,6,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,67,123.3,304.6,573.4,24.8,6.3,6.5,4459,923.1884057971014
STR,01,STR_01,varicosities,35,99.4,508.5,568.5,9.5,5,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,59,82.6,894.2,567.9,18.2,7,3.2,4459,923.1884057971014
STR,01,STR_01,varicosities,7,69,345.5,567.5,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,3,71.3,409.8,566.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,3,111.7,1022.5,566.5,3.2,1,3,4459,923.1884057971014
STR,01,STR_01,varicosities,386,129.2,179.4,599.6,60.9,15.7,5.4,4459,923.1884057971014
STR,01,STR_01,varicosities,9,67.8,421.4,568.8,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,12,84.1,173.8,570.3,5.8,3.5,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,181,115.3,940.8,582,68.7,7.4,14.4,4459,923.1884057971014
STR,01,STR_01,varicosities,33,110.2,77.9,572.8,9.4,6,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,33,84.8,56.9,579.5,12.2,5.4,3.2,4459,923.1884057971014
STR,01,STR_01,varicosities,18,91.4,279.4,576.7,7.3,3,2.3,4459,923.1884057971014
STR,01,STR_01,varicosities,5,81,649.3,576.1,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,91,189.8,337.1,581.7,15.8,10.6,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,57,107,400.1,583.9,13.9,8.8,2.1,4459,923.1884057971014
STR,01,STR_01,varicosities,64,97.3,40.2,582.7,20.2,6.3,4.1,4459,923.1884057971014
STR,01,STR_01,varicosities,6,88,186.3,580.3,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,4,90.8,272,580,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,27,77.1,372,582.4,8.9,4.8,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,9,77.9,583.5,580.5,4.2,3,1,4459,923.1884057971014
STR,01,STR_01,varicosities,12,92.2,357,582.5,6.7,2.8,2.9,4459,923.1884057971014
STR,01,STR_01,varicosities,11,85.9,23.3,584,5,3.5,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,20,104.3,533,584.3,6.7,4.9,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,14,121.1,76.9,585.7,5.4,4,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,40,86.9,190.2,586.4,10.8,6.1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,5,71.4,262.3,584.9,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,15,95.3,893.6,586.2,5.8,4,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,30,89.6,601.3,587.3,13.4,4.3,3.9,4459,923.1884057971014
STR,01,STR_01,varicosities,10,109.6,157.3,588,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,6,194,323.5,587,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,7,87.4,879.8,588.4,4.2,3,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,136,207.8,249.9,597.5,21.5,10.1,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,7,73.1,500.5,589.5,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,64,13.5,590,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,74.5,407.5,593,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,6,65.2,323,594.5,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,12,74.7,366.2,595.9,5,4,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,24,78.4,504.9,598.5,10,5.3,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,3,66.7,617.2,594.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,25,90.5,978.9,597.8,12.5,4.2,3.6,4459,923.1884057971014
STR,01,STR_01,varicosities,7,64.6,476.8,596.5,3.6,3,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,13,88.7,640.9,598.3,5.8,3.5,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,5,72.8,908.5,597.5,3.2,2.8,1,4459,923.1884057971014
STR,01,STR_01,varicosities,129,124.4,57.6,608.3,25.7,9.8,3.5,4459,923.1884057971014
STR,01,STR_01,varicosities,12,75.4,622,599,4.5,4,1,4459,923.1884057971014
STR,01,STR_01,varicosities,26,112.8,991.4,600.5,9.8,4.3,2.8,4459,923.1884057971014
STR,01,STR_01,varicosities,39,207.4,303.8,603,9.8,6,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,18,83,416.7,602.3,6.3,4,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,10,76.1,920,600.5,5,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,44,111.2,153.1,606.5,12,7,2.1,4459,923.1884057971014
STR,01,STR_01,varicosities,2,188,294,600.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,14,407.2,411.6,602.6,5.8,3,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,4,101.2,337,603,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,5,110.4,510.7,603.9,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,7,90.7,1000.2,603.9,4.5,2,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,2,76,464.5,605,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,63,496.5,605,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,27,90.1,1008.8,606.8,8.5,5,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,57,120.2,77.8,614.9,13.9,7.2,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,25,158,298,613.4,9.2,4,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,7,101.9,974.5,611.2,3.6,3,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,4,98,1018,611,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,14,73.2,245.4,614.1,6.3,3,2,4459,923.1884057971014
STR,01,STR_01,varicosities,10,119.1,513.7,613,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,12,72.7,637,613.5,6.4,3.5,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,6,96,1022.8,613.2,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,65.5,410,616.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,20,74.5,413.4,619.9,6.7,4.9,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,22,100.8,160.3,621.4,8.1,4.7,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,5,151.8,1002.5,619.5,3.2,2.8,1,4459,923.1884057971014
STR,01,STR_01,varicosities,2,197.5,726.5,622,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,4,73.5,453.8,623.5,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,5,356,74.5,624.5,3.2,2.8,1,4459,923.1884057971014
STR,01,STR_01,varicosities,6,119.2,516,624.5,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,12,113,242.4,627.3,5.4,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,4,82,404.5,628.2,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,9,88.1,826.5,628.5,4.2,3,1,4459,923.1884057971014
STR,01,STR_01,varicosities,120,121.6,58.5,641.4,25.3,10.6,3.1,4459,923.1884057971014
STR,01,STR_01,varicosities,136,85.6,172.8,649.1,50.6,10.4,6.1,4459,923.1884057971014
STR,01,STR_01,varicosities,5,79.2,648.1,629.3,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,21,108.4,72.5,632.5,5.8,5,1,4459,923.1884057971014
STR,01,STR_01,varicosities,9,83,516.8,631.6,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,19,78.1,417.8,635.1,6.7,4,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,2,82,975.5,634,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,9,80.1,239.1,637.7,5.4,2,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,14,83.1,652.5,637,6.4,3.5,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,3,201.3,444.2,637.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,4,91.8,66.5,638.2,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,4,76,545,639,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,4,154.8,935,639,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,7,88.3,396.5,642.8,3.6,3,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,31,80.1,235.1,648.7,16.2,3.9,5.3,4459,923.1884057971014
STR,01,STR_01,varicosities,5,124.4,292.5,643.5,3.2,2.8,1,4459,923.1884057971014
STR,01,STR_01,varicosities,20,138.6,490.4,644,8.1,3.9,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,4,76.8,559,643,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,12,76.8,941.7,644.6,5.4,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,11,110.9,958.4,644.7,5.4,3,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,18,96.1,596.2,645.3,8.5,3,3.3,4459,923.1884057971014
STR,01,STR_01,varicosities,13,72.9,414.6,647.8,6.7,3.6,2.3,4459,923.1884057971014
STR,01,STR_01,varicosities,12,82.9,842.8,647.2,5.8,3,2,4459,923.1884057971014
STR,01,STR_01,varicosities,11,103,880.9,647.6,5,3,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,6,103.7,288.3,648.7,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,7,73.1,435.5,648.5,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,5,215.6,818.5,648.5,3.2,2.8,1,4459,923.1884057971014
STR,01,STR_01,varicosities,4,124.2,869,648,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,3,78.3,392.8,650.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,5,96.2,661.1,652.3,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,14,127.8,832.4,652.6,5.8,3,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,3,91.7,282.8,655.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,3,75.3,471.2,655.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,36,434.1,852.3,660.6,10,8.5,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,12,379.2,428.8,658.8,5.7,3.5,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,11,82.8,922.3,659,5,3.5,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,18,98.6,941.6,659.1,7.6,4,2,4459,923.1884057971014
STR,01,STR_01,varicosities,68,116.9,669.3,664.4,14.4,9.7,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,2,143.5,864,658.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,73,109.2,226.4,667.4,17.2,8.6,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,28,88.2,867.2,666,10.8,5.2,2.6,4459,923.1884057971014
STR,01,STR_01,varicosities,24,88.9,927.2,666.6,6.7,5,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,4,95.2,392.5,665.8,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,3,166.7,836.8,665.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,4,70,877,671,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,4,80,194,672,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,24,89.3,210,672.7,11.4,3.5,4.2,4459,923.1884057971014
STR,01,STR_01,varicosities,17,83.4,200.6,673.5,7.3,3,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,75,848.5,673,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,68,659.5,674,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,36,99.4,264.7,676.6,8.9,6,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,7,81.9,652.5,677.5,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,77,158,389.6,683.7,15.5,10,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,5,72,671.1,679.3,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,16,90.2,404,682.2,6.1,4,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,2,99.5,693.5,681,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,34,100.2,840,684.4,9.2,6,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,21,91.2,514.5,684.5,8.2,3,2.5,4459,923.1884057971014
STR,01,STR_01,varicosities,2,74.5,296.5,685,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,17,93.8,435,686.3,6.4,4.2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,4,113.8,539,685,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,1,62,506.5,685.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,2,87.5,501.5,687,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,7,76.3,548.5,687.5,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,1,51,462.5,687.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,5,82,699.5,688.5,3.2,2.8,1,4459,923.1884057971014
STR,01,STR_01,varicosities,21,137.1,827.4,691,10,4,3.3,4459,923.1884057971014
STR,01,STR_01,varicosities,1,61,301.5,688.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,8,70.9,491,689,4.5,2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,1,68,494.5,688.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,12,85.1,271,691.3,5.8,3.5,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,8,1511.4,555.1,690.1,5.4,2,2.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,68,175,691.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,3,80,634.8,691.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,9,98,476.7,693.1,5.4,2,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,9,89.6,561.7,692.9,5.4,2,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,6,152.7,451.5,694,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,2,69.5,618.5,694,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,16,103.9,848.4,695.9,5.4,4.9,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,7,85.6,319.8,695.5,3.6,3,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,9,78.2,425.5,695.5,4.2,3,1,4459,923.1884057971014
STR,01,STR_01,varicosities,5,74.4,470.7,695.1,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,92.5,569.5,695,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,16,196.8,590.3,695.5,6.3,3,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,3,92,670.8,695.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,16,86.3,674.5,698.3,6.3,3,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,37,152.1,452.2,699.8,10.3,5.3,2.1,4459,923.1884057971014
STR,01,STR_01,varicosities,14,84,280,699.9,6.3,4,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,4,73,288,701,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,10,97.7,849,701.5,5,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,13,66.4,591,702.9,5.7,4,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,3,86.3,293.8,703.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,3,63.7,427.2,703.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,4,61.8,467,704,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,22,115.5,708.7,706.9,7.2,4.9,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,24,112.2,454.2,707.1,8.9,4,2.5,4459,923.1884057971014
STR,01,STR_01,varicosities,13,139.7,255.1,707.9,5,4,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,6,70.5,281.5,707,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,1,74,721.5,707.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,2,99.5,963,707.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,7,74.9,735.8,709.5,3.6,3,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,2,77.5,292,709.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,19,90.7,419.4,712.4,9.8,3.4,3.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,196.5,443,710.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,21,103.9,772.9,713.1,6.7,4,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,8,74,406,714,4.5,2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,12,107.4,441,715.7,5.8,3.5,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,133,172.4,794.5,719.6,19.4,11.5,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,19,66.2,203.7,716.7,5.8,4.9,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,4,71,395,715,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,9,73.3,326.5,719.5,5.8,2.5,2.9,4459,923.1884057971014
STR,01,STR_01,varicosities,1,74,678.5,718.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,4,66,332,721,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,8,76.9,379.6,721.6,4.2,3,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,162,436,724.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,30,456.5,527.9,727.7,8.5,5,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,3,86.7,363.8,726.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,9,69.3,253.8,729.4,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,41,195.6,421.5,733.3,11.7,5,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,6,119,656.5,730,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,9,87.9,692.2,730.6,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,13,271.2,805.9,731.9,5,4,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,4,104.2,432,732,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,16,88.4,616.8,734.9,8.5,3.4,3.2,4459,923.1884057971014
STR,01,STR_01,varicosities,26,77.8,687,736.8,8.6,5.3,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,5,63.2,249.5,738.5,3.2,2.8,1,4459,923.1884057971014
STR,01,STR_01,varicosities,19,112.1,428.3,740.9,7.6,4,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,14,128.6,812.3,739.1,5.4,4,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,2,79.5,472.5,740,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,19,92.9,606.7,743.9,7.8,3.5,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,11,75.9,464,743.9,4.5,4,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,7,66.3,251.8,745.5,3.6,3,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,8,105.9,454.4,747.4,4.2,3,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,43,110,710.9,750.3,11.2,7.2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,35,119.8,734,751.4,9.4,7,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,7,73.9,1012.8,748.5,3.6,3,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,6,75.7,720.5,751,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,8,73.4,824.2,753.4,5,2.8,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,1,93,419.5,755.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,7,107,597.2,758.4,4.2,3,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,23,105.2,709.5,761.2,8.5,3,2.6,4459,923.1884057971014
STR,01,STR_01,varicosities,66,115.1,155.4,763.9,25.2,5.5,6.6,4459,923.1884057971014
STR,01,STR_01,varicosities,4,66,743.5,759.8,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,46,211.2,833.5,762.9,18,5.5,4.4,4459,923.1884057971014
STR,01,STR_01,varicosities,30,103.5,592.5,767.5,10.8,4.5,3,4459,923.1884057971014
STR,01,STR_01,varicosities,14,83,749.1,765.3,7.2,3.6,2.3,4459,923.1884057971014
STR,01,STR_01,varicosities,149,125.3,796.4,771.5,26.9,16.2,2.1,4459,923.1884057971014
STR,01,STR_01,varicosities,10,81.4,756,766.5,5,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,63,266,766.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,6,88.3,777.7,768.3,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,1,101,762.5,768.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,4,126,136.5,771.2,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,39,169.4,712.4,774.1,8.9,6.6,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,3,79,411.2,772.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,14,144.4,126.9,776.7,5.4,4,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,11,135.6,826.5,780.1,5.4,3.5,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,17,347.9,857.7,780.6,7.6,3,2.6,4459,923.1884057971014
STR,01,STR_01,varicosities,19,125.8,908,782.6,7.2,4.5,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,16,74.1,406.7,783.3,5.8,4,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,54,122.6,715.1,788.9,16.3,5.3,3.6,4459,923.1884057971014
STR,01,STR_01,varicosities,15,72.7,133.6,785.8,6.3,3,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,1,132,882.5,784.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,2,145.5,375.5,786,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,4,110.8,898,787,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,2,110,810.5,790,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,53,89.9,1018.8,799.2,20.6,8.8,2.7,4459,923.1884057971014
STR,01,STR_01,varicosities,7,77,823.1,792.8,4.5,2,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,7,74.1,134.9,796.2,4.5,2,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,9,85.3,976.5,796.5,5.8,2.5,2.9,4459,923.1884057971014
STR,01,STR_01,varicosities,6,185.8,998.7,796.3,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,3,92.7,382.2,797.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,27,187.8,988.6,798.6,7.6,5,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,11,104.7,850.6,802.7,5.4,3,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,9,113.6,372.2,803.4,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,12,151.8,746.6,803.8,5.4,3,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,9,80.8,137.5,805.5,5.8,2.5,2.9,4459,923.1884057971014
STR,01,STR_01,varicosities,2,179.5,398.5,805,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,86,209.3,720.4,812.4,17.5,7,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,29,134.7,738.6,806.4,8.9,5,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,18,99.2,755.1,807.2,9.4,3.6,3.3,4459,923.1884057971014
STR,01,STR_01,varicosities,72,299.4,381.5,814.3,16.2,8.3,2.5,4459,923.1884057971014
STR,01,STR_01,varicosities,2,644,388.5,807,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,7,146,396.5,810.2,3.6,3,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,2,95,869.5,811,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,5,102.4,765.3,813.1,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,13,75.4,1022.2,816.1,8.1,3.1,3.4,4459,923.1884057971014
STR,01,STR_01,varicosities,4,88.8,139.8,815.5,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,5,88.2,802.1,816.7,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,12,70.5,776.2,819.1,8.6,2.8,3.8,4459,923.1884057971014
STR,01,STR_01,varicosities,2,69,142.5,824,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,9,113,392.6,825.8,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,76,115.3,798.1,829.8,24.2,11.1,2.5,4459,923.1884057971014
STR,01,STR_01,varicosities,1,203,1023.5,824.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,3,172.3,718.8,826.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,4,87.2,1023.5,830,4.1,1,4,4459,923.1884057971014
STR,01,STR_01,varicosities,2,65.5,384.5,833,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,12,91.9,711.4,834.3,5.4,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,4,119.2,797,837,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,2,126.5,1023.5,838,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,33,275.2,573.9,847.4,11.4,4.9,2.7,4459,923.1884057971014
STR,01,STR_01,varicosities,20,148.4,378.4,846.8,8.1,4.2,2.3,4459,923.1884057971014
STR,01,STR_01,varicosities,34,115.4,822.4,850.7,13,5.1,3.2,4459,923.1884057971014
STR,01,STR_01,varicosities,5,147.4,708.5,847.5,3.2,2.8,1,4459,923.1884057971014
